x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127,label
-0.05820891261100769,0.01688593439757824,-0.01906884089112281,-0.01584653928875923,-0.11060402542352676,0.08292964845895767,0.027162030339241028,0.026607625186443332,-0.12358235567808153,0.02925077080726624,0.015542723238468168,0.02460723929107189,-0.008403762243688107,0.03871157020330429,-0.0147715350612998,-0.045722030103206635,0.006280914880335331,-0.08790340274572372,0.0797845795750618,0.013116449117660522,0.04440644383430481,0.1290072500705719,0.015503603965044022,0.0774206891655922,0.003603671211749315,-0.06308001279830933,-0.012961853295564651,0.03747928887605667,-0.04354076460003853,-0.0012887805933132768,-0.027695318683981892,0.01394772157073021,-0.006495174020528793,0.05348854884505272,0.05267018079757689,0.0066671259701251975,0.02032596431672573,-0.16033248603343964,-0.0015905469190329313,0.08389320224523544,0.0867960974574089,0.0054118619300425035,0.15540817379951474,-0.10307874530553818,-0.0633946880698204,0.14449819922447205,-0.08008131384849547,-0.04675015807151794,-0.0005731863202527165,-0.01518311444669962,0.06315737962722777,-0.03556334227323532,0.04159891232848168,-0.08935041725635529,-0.07399220019578934,0.06338198482990265,0.03149804100394249,0.04872961342334746,0.09843211621046066,-0.01996849849820137,-0.08098491281270981,-0.07077501714229584,-0.1812585741281509,-0.10805096477270126,0.10874096304178238,0.023529034107923508,0.08490848541259766,0.01943483017385006,0.06749575585126877,-0.030160959810018536,0.04841423407196999,0.14277221262454987,0.1505492925643921,0.1343744546175003,0.0004940868238918483,-0.062491945922374725,-0.07248241454362869,-0.08949422091245651,-0.08118666708469391,0.04951663687825203,0.054006040096282966,0.08912444114685059,-0.1446627527475357,-0.09415975213050842,-0.08650686591863632,0.035555996000766754,-0.01836021989583969,-0.17084486782550812,-0.04478794708848,0.10455147176980972,0.05546245351433754,0.06142101436853409,-0.05871272087097167,-0.13156025111675262,-0.003191320691257715,-0.018849922344088558,0.005523052532225847,-0.0660007894039154,-0.03295871615409851,-0.08926074206829071,0.01414106693118811,0.085688516497612,-0.047698765993118286,-0.00728993769735098,-0.06641518324613571,-0.07028055191040039,0.011001968756318092,0.06760919839143753,-0.04010046645998955,-0.05785029754042625,0.116208977997303,0.05883661285042763,-0.034251995384693146,-0.028833163902163506,-0.01634793542325497,0.05026202276349069,-0.0670769214630127,0.07675338536500931,0.01811065897345544,0.026104049757122997,-0.060780324041843414,-0.014823876321315762,-0.06658022105693817,-0.010230830870568752,-0.005931112449616194,0.014162471517920494,0.1153901144862175,0.057204272598028176,hsa-miR-335-5p
-0.08548970520496367,-0.013174337334930895,-0.044189609587192535,0.0433143675327301,-0.12445569783449173,0.10816632956266403,0.04415352642536163,0.028631994500756264,-0.17571070790290833,-0.019505292177200317,0.04916173219680786,0.0696278065443039,-0.026728367432951927,0.0020011579617857933,-0.07177674770355225,-0.04921019822359085,-0.02669214457273484,-0.10624441504478456,0.060587726533412926,0.02204304561018944,0.062076486647129066,0.19488124549388885,0.06609351187944412,0.08165556937456131,-0.023144636303186417,-0.021400518715381626,-0.10400984436273576,0.04774633422493935,-0.024368245154619217,0.032878473401069634,0.05373143404722214,0.07859476655721664,-0.00046701537212356925,0.08978898823261261,0.023986946791410446,0.033258449286222465,0.029513930901885036,-0.2053746730089188,-0.012990350835025307,0.07641878724098206,0.1673043817281723,0.011902280151844023,0.2038259208202362,-0.0641452968120575,-0.05405163764953613,0.1731613576412201,-0.0768621563911438,-0.035218756645917886,0.024556836113333702,0.039476070553064346,0.0534699410200119,-0.03971865773200989,0.08234593272209167,-0.12887635827064514,-0.150935560464859,0.08856125921010971,0.09311390668153764,0.07420490682125093,0.1061006486415863,-0.02594560198485852,-0.03757679089903832,-0.07582525163888931,-0.21311289072036746,-0.1391977220773697,0.037058278918266296,0.04227665066719055,0.07926639914512634,-0.0031957582104951143,0.02877533994615078,-0.08896826952695848,0.04525799304246903,0.17880593240261078,0.2101392149925232,0.2141166776418686,-0.00964219495654106,-0.11108499765396118,-0.111842043697834,-0.12578816711902618,-0.10875055193901062,-0.02618301659822464,0.0016804522601887586,0.0643014907836914,-0.17328056693077087,-0.10440617054700853,-0.06463918834924698,-0.04867032170295715,-0.08824184536933899,-0.2392096817493439,0.006107206456363201,0.08755201101303099,0.11835141479969025,0.0618010088801384,-0.04127699509263039,-0.2155599147081375,0.04049070551991464,-0.05333314463496208,0.036709241569042206,-0.08776909112930298,0.01554686948657036,-0.0909058228135109,-0.029708577319979668,0.10058696568012238,-0.0005380949005484581,-0.04636209085583687,-0.1042199805378914,-0.03461817279458046,0.04790809378027916,0.03378784656524658,-0.047924622893333435,-0.08279159665107727,0.2299094945192337,0.0801781639456749,-0.0189245380461216,0.02046691812574864,-0.07990517467260361,0.10123609006404877,-0.07326758652925491,0.14287669956684113,0.011823696084320543,0.02488579228520393,-0.1020260900259018,0.0006426397594623268,-0.040439408272504807,-0.022645184770226482,0.015174369327723982,-0.003847664222121239,0.0823892131447792,0.058940254151821136,hsa-miR-16-5p
-0.02610040083527565,-0.04455191269516945,0.018002133816480637,0.1321221888065338,-0.16341127455234528,0.14932960271835327,0.05482163280248642,0.07914528250694275,-0.1805691570043564,-0.0011515195947140455,0.04284902289509773,0.10396288335323334,-0.09040237963199617,0.022366071119904518,-0.018522294238209724,-0.09785357862710953,-0.023458857089281082,-0.062041666358709335,-0.00472875265404582,0.09274224191904068,0.0702710822224617,0.23973970115184784,-0.03068061918020248,0.08400867879390718,0.027277488261461258,-0.06216657161712647,-0.06594346463680267,0.07728399336338042,-0.05551585927605629,0.03627206012606622,0.04963017255067825,0.060759108513593674,-0.002400953788310289,0.09678980708122252,-0.02540503442287445,6.503592885565013e-06,-0.0034393055830150843,-0.13559313118457794,-0.05128637328743935,0.1317526251077652,0.17334568500518802,0.00827288068830967,0.20788609981536865,-0.010851998813450336,-0.06653501093387604,0.08896844834089279,-0.033252932131290436,-0.0063583762384951115,0.005256173200905323,-0.065291628241539,0.040775198489427567,-0.056148502975702286,0.08247309923171997,-0.13675768673419952,-0.07529526203870772,0.11565344035625458,0.06862279772758484,0.05900526791810989,0.10582181066274644,-0.02594768442213536,-0.0701361894607544,-0.05863388255238532,-0.19890427589416504,-0.15523314476013186,0.0934363305568695,-0.005865267012268305,0.09530684351921084,-0.021607598289847367,-0.04440751299262047,-0.0791005864739418,0.09985992312431337,0.12918788194656372,0.15454426407814026,0.13334085047245026,0.03295138478279114,-0.089340940117836,-0.07695283740758896,-0.12559857964515686,-0.08795048296451569,-0.018648218363523483,0.02647438831627369,0.06419125944375992,-0.12021995335817336,-0.1840072125196457,-0.07285699993371964,-0.025222502648830414,-0.12443529069423676,-0.22501897811889648,-0.04113777354359627,0.15426552295684814,-0.030497202649712563,0.12620729207992554,-0.04012880846858025,-0.21921567618846893,0.0261115450412035,-0.011759822256863115,0.053416334092617035,-0.09718381613492966,-0.006698089186102153,-0.05652167275547981,-0.03358937427401544,0.05086734518408775,0.024764662608504292,-0.12001433968544005,-0.10431521385908127,-0.06627985835075377,0.062333207577466965,0.10800185799598694,-0.021808890625834455,-0.08634663373231888,0.20989681780338287,0.0039751878939569,-0.017419110983610153,-0.02414984069764614,-0.12784893810749054,0.031236525624990463,-0.11735061556100845,0.07602749019861221,-0.003517957404255867,0.011599626392126085,-0.11718099564313887,0.013273341581225395,-0.02260769531130791,-0.058661609888076775,-0.02502165548503399,0.022268116474151608,0.09965780377388,0.05062459781765938,hsa-miR-8485
-0.04198186472058296,-0.00018534707487560811,-0.01444709300994873,0.03747640177607536,-0.10503388941287994,0.051749251782894135,0.052349645644426346,0.023832224309444427,-0.1064685732126236,-0.030473271384835243,0.03986230120062828,0.055024955421686166,-0.01154103968292475,0.027123274281620983,-0.04940163344144821,-0.02705690823495388,-0.010273739695549013,-0.054481588304042816,0.060266442596912384,0.04049533605575562,0.03143313527107239,0.13522548973560333,0.07192733883857727,0.054112453013658524,-0.03496701642870903,0.03142554685473442,-0.040736690163612366,-0.01309297326952219,-0.007720160763710737,0.01492426358163357,0.07838035374879837,0.019660266116261482,0.03706701472401619,0.03525657206773758,-0.0987965539097786,-0.01935106888413429,0.012142355553805828,-0.14885863661766052,-0.010271934792399406,0.06301267445087433,0.06431812047958374,0.000984816229902208,0.11079838871955873,-0.0326869823038578,-0.05376291647553444,0.10039924830198288,-0.02132815308868885,-0.024253064766526226,0.08126446604728699,-0.005075803492218256,-0.01766003482043743,-0.032793782651424415,0.055142585188150406,-0.08534242957830429,-0.08557145297527312,0.04972794279456138,0.058223564177751534,0.05130279064178467,0.07044003158807755,-0.05007489398121834,-0.04479150101542473,-0.052446659654378884,-0.13346721231937408,-0.1177010014653206,0.02476204372942448,0.02307078987360001,0.11310575157403945,-0.02273859828710556,0.05603623762726784,-0.0293108094483614,0.01358687039464712,0.09375189989805224,0.15796609222888947,0.09189989417791368,0.026307079941034317,-0.03239733353257178,-0.11866998672485353,-0.048816036432981484,-0.04635156318545342,-0.008718071505427359,0.028580058366060257,-0.03737066686153412,-0.0963970422744751,-0.11311426013708115,-0.034382984042167664,0.00740134809166193,-0.07314705848693848,-0.12256872653961184,-0.05719904974102974,0.09064341336488724,0.034133289009332664,0.054706066846847534,-0.038756906986236565,-0.18987396359443665,0.03866920620203018,-0.03649408370256424,0.029429912567138675,-0.07617533951997757,0.03646882250905037,-0.0530158095061779,-0.029230058193206787,0.05521669983863831,0.033492129296064384,-0.06912549585103989,-0.03442138805985452,-0.1321437805891037,0.03326772525906563,0.07819013297557831,-0.02194346860051155,-0.09272104501724243,0.13784894347190854,0.03261187672615051,0.02316531911492348,0.010725934989750384,-0.029366288334131237,0.0060983486473560325,-0.09520429372787476,0.06752326339483261,-0.015661358833312992,0.029396066442132007,-0.15473006665706635,-0.026466887444257736,-0.017011305317282677,-0.037678375840187066,-0.027403926476836205,-0.0197758898139,0.01849338412284851,0.032725989818573,hsa-miR-26b-5p
-0.10604016482830048,-0.011142353527247906,-0.034639496356248856,0.13049083948135376,-0.1729068011045456,0.12170547991991044,0.05417202413082123,0.061627618968486786,-0.2477911412715912,-0.024186016991734505,0.044588662683963776,0.098719984292984,-0.06174647063016892,0.004200474359095097,-0.05346449837088585,-0.07660531252622604,-0.03988124430179596,-0.06764516979455948,0.04358144477009773,0.06406428664922714,0.057897452265024185,0.2290150970220565,0.0013275205856189132,0.053746316581964486,-0.01935265585780144,-0.05092035233974457,-0.08152081072330475,0.052429910749197006,0.006579424720257521,-0.026310831308364868,0.07397187501192093,0.030675914138555527,0.04394400492310524,0.12267041951417924,-0.0579693578183651,-0.01696070469915867,-0.005212451331317425,-0.1922444850206375,-0.03821377083659172,0.1442108154296875,0.15982146561145782,0.03677031397819519,0.19719652831554413,-0.002564882859587669,-0.09128981828689577,0.18128260970115664,-0.02920735813677312,-0.02852864190936089,0.06211664155125617,0.006222690455615521,0.006320022977888584,-0.0600670650601387,0.07376261055469513,-0.13595065474510193,-0.1754600703716278,0.07627251744270325,0.07237797230482101,0.08323954045772552,0.09613437950611116,-0.06231740489602089,-0.055350564420223236,-0.06584525853395462,-0.18020668625831604,-0.12303271889686584,0.034568369388580315,-0.005661735311150551,0.09215087443590164,-0.0087527334690094,0.01583918370306492,-0.0346759669482708,0.06507311016321182,0.19754773378372192,0.25687456130981445,0.2272403240203857,0.053977500647306435,-0.06284436583518982,-0.112976536154747,-0.11324722319841385,-0.09524890035390854,-0.021066922694444656,0.03441100940108298,0.07323380559682846,-0.11354152858257295,-0.15814292430877686,-0.020760945975780487,0.03109768219292164,-0.12588344514369965,-0.2065982520580292,-0.0539688728749752,0.1627853959798813,0.019607223570346832,0.18123692274093628,-0.022628596052527428,-0.2244427651166916,0.05323173850774765,-0.007451823912560941,0.02313720621168613,-0.1782345473766327,0.03996212407946586,-0.06638633459806442,-0.08240900188684464,0.06448791921138762,0.004771390929818153,-0.03162527084350586,-0.0972638502717018,-0.1368836909532547,0.05404825508594513,0.12250228226184845,-0.04803694412112236,-0.10941220819950104,0.21979299187660206,0.10206160694360733,-0.031062988564372063,0.04554294422268868,-0.1064179316163063,0.002892147982493043,-0.09433627128601074,0.13480578362941742,-0.01731814630329609,-0.014953144825994968,-0.1268455535173416,0.006480718031525612,0.010242419317364693,-0.034441288560628884,-0.014089080505073069,-0.00035050621954724187,0.107487291097641,0.057336978614330285,hsa-miR-93-5p
-0.10535971820354463,0.013254433870315552,-0.02704334631562233,0.13194246590137482,-0.17997416853904724,0.14541840553283691,0.08467575162649155,0.05776071920990944,-0.2386284023523331,-0.03133327141404152,0.01871220208704472,0.14017602801322934,-0.042292024940252304,0.03830419853329658,-0.12501701712608335,-0.06747133284807205,-0.011062064208090305,-0.14020133018493652,0.06849738955497743,0.008058172650635242,0.059345219284296036,0.26150959730148315,0.02180311642587185,0.08445221930742264,0.01059867162257433,-0.021487489342689514,-0.12411126494407655,0.0454942099750042,-0.004069714341312647,0.028981093317270282,0.06398838758468628,0.030131898820400238,0.03063268214464188,0.13855138421058655,-0.05830757319927216,-0.005570506677031517,-0.003858089679852128,-0.2439991682767868,-0.08230624347925186,0.1498415321111679,0.18096190690994265,0.007216704543679954,0.2583630383014679,-0.030929177999496463,-0.09585561603307724,0.1723659634590149,-0.04436913877725601,-0.07196294516324997,0.0437072217464447,0.02010181359946728,-0.003676852211356164,-0.07255510240793228,0.14292636513710022,-0.1543097048997879,-0.2011616975069046,0.15613608062267306,0.0868392288684845,0.07931622862815857,0.1417260318994522,-0.040158022195100784,-0.05712178722023964,-0.06488991528749466,-0.27497419714927673,-0.1675807386636734,0.02318660728633404,0.004659655038267374,0.14332999289035794,-0.015357820317149162,0.020929938182234764,-0.05730362609028816,0.05902070924639704,0.2436170130968094,0.27558329701423645,0.2512661814689636,0.037071127444505685,-0.0753929615020752,-0.13258026540279388,-0.16361857950687408,-0.1260540336370468,-0.045654717832803726,0.045191913843154914,0.0606304295361042,-0.15393128991127014,-0.1499236524105072,-0.07648636400699615,0.010882061906158924,-0.09749327600002287,-0.283684104681015,-0.06510979682207108,0.14431408047676084,0.06219591572880745,0.2590089738368988,-0.07872600108385086,-0.28846046328544617,0.07805617898702621,-0.027246797457337383,0.014017478562891485,-0.14961916208267212,0.04432615265250206,-0.07496502250432968,-0.10287061333656312,0.11040431261062622,-0.0044651604257524005,-0.05781851336359978,-0.09851092845201492,-0.12549978494644165,0.0808822512626648,0.11629612743854525,-0.07354693859815598,-0.09790412336587906,0.2671578824520111,0.05642492324113847,-0.04186205565929413,0.032039925456047065,-0.12058085203170775,0.03688792139291763,-0.093525268137455,0.11524522304534912,-0.02457535266876221,0.03813205286860466,-0.16462442278862,0.022340470924973488,0.007498424965888263,-0.0051717995665967464,-0.009530830197036266,0.0421309694647789,0.1102212592959404,0.08906571567058562,hsa-miR-17-5p
-0.09535691142082214,-0.019300848245620728,-0.013370031490921974,0.07207835465669632,-0.091304749250412,0.1058601662516594,0.10391973704099657,0.0552544929087162,-0.19967275857925407,0.02445981465280056,0.016118649393320084,0.1162840723991394,-0.06636814773082733,0.034246601164340966,-0.1050899103283882,-0.05248361453413963,0.006569025572389364,-0.08938832581043242,0.05746022611856461,0.003478258615359664,0.03815245255827904,0.2491414248943329,-0.008042560890316963,0.016613347455859184,-0.003467554226517677,-0.06975843757390976,-0.07728992402553557,0.014075171202421188,0.019686508923769,-0.03121141530573368,0.02855494059622288,-0.003872860223054886,0.01929454132914543,0.14090435206890106,-0.09920821338891984,0.015401653945446013,-0.0021627075038850307,-0.19389759004116056,-0.040667757391929626,0.11971001327037813,0.18251046538352966,0.04132169857621193,0.218056783080101,-0.0301265362650156,-0.08610695600509644,0.17789655923843384,-0.028140218928456303,-0.06101403385400773,0.04250742495059967,-0.026168840005993843,0.027817051857709885,-0.0999862179160118,0.09103360772132874,-0.11144522577524184,-0.17462900280952454,0.11591129004955293,0.042364612221717834,0.0602685883641243,0.14694909751415253,-0.03818102926015854,-0.05518576502799988,-0.09559718519449234,-0.2428589314222336,-0.14574448764324188,0.0341913104057312,-0.011589882895350456,0.12653236091136932,-0.004998629912734032,0.017214814200997353,-0.07480216026306152,0.06600120663642882,0.1887693107128144,0.18008215725421906,0.2117680013179779,0.04987118020653725,-0.03312570974230766,-0.0988757461309433,-0.16928651928901672,-0.08388984203338623,-0.04000396654009819,0.03220431506633758,0.037955231964588165,-0.14156365394592285,-0.14927247166633606,-0.036490481346845634,-0.013986427336931229,-0.07136072963476181,-0.2480650693178177,-0.07368125021457672,0.14094871282577515,0.02299566008150577,0.18005451560020447,-0.02631404809653759,-0.1940825879573822,0.045938923954963684,-0.01909506879746914,0.026938630267977715,-0.13394246995449066,0.007828240282833576,-0.01968683861196041,-0.08867969363927841,0.10823457688093184,0.003484275657683611,-0.043028343468904495,-0.07460444420576096,-0.0965680480003357,0.059038475155830376,0.13553115725517273,-0.06087949126958848,-0.08982618153095245,0.24485403299331665,0.04084446281194687,-0.04892782121896744,0.043568842113018036,-0.13569030165672302,0.011768564581871031,-0.07627470791339874,0.11113489419221878,-0.04271290823817253,-0.002903311513364315,-0.15227121114730835,0.03339936211705208,-0.011325713247060776,-0.021884672343730927,-0.0520276352763176,-0.008402461186051369,0.13011296093463898,0.04318521171808243,hsa-miR-92a-3p
-0.0916861966252327,-0.006466603372246027,-0.048082660883665085,0.11149261146783827,-0.15823030471801758,0.1542063057422638,0.0757611021399498,0.027207240462303158,-0.1905287504196167,0.01021162886172533,0.020247571170330048,0.1089518591761589,-0.07372260838747025,0.048152279108762734,-0.10317683219909668,-0.06453382968902588,-0.014315789565443991,-0.13436046242713928,0.027964817360043533,-0.016698507592082024,0.06636689603328705,0.2489256411790848,0.03964583948254585,0.07499116659164429,0.0015258395578712225,-0.02486894279718399,-0.04558805376291275,-0.015961490571498867,0.008963025175035,0.016076428815722466,0.06732050329446793,0.025651846081018448,0.009007839486002922,0.12572768330574036,-0.08313336223363876,-0.0033629066310822964,-0.010399630293250084,-0.2647911310195923,-0.04288135096430778,0.12031082808971405,0.1669664829969406,0.060679677873849876,0.277817040681839,-0.09539593011140823,-0.07414460182189941,0.15928669273853302,-0.026265611872076988,-0.07355871796607971,0.04040120914578438,-0.0190631952136755,0.07858197391033173,-0.05921486765146256,0.13459070026874542,-0.16997529566287994,-0.16025012731552124,0.16911029815673828,0.07888223230838776,0.03513176739215852,0.17427393794059753,-0.03754404932260513,-0.05597695335745812,-0.08308082073926926,-0.2261934578418732,-0.11910291016101834,0.0337732657790184,0.0019675150979310274,0.1636897474527359,-0.043173834681510925,0.0066771870478987685,-0.020465517416596413,0.08247300237417221,0.22231008112430573,0.2364879697561264,0.22058036923408508,0.030121739953756325,-0.020605498924851414,-0.13938406109809875,-0.20662598311901093,-0.10538584738969804,-0.00959385558962822,0.03000519052147865,0.04245849698781967,-0.1616022139787674,-0.14901608228683472,-0.07190637290477753,-0.00970490463078022,-0.01652299053966999,-0.2980477511882782,-0.057227887213230126,0.08172573894262314,-0.0011896726209670305,0.21114154160022736,-0.06853251159191133,-0.2118687927722931,0.04311629384756088,-0.0018519847653806207,-0.03343680873513222,-0.1526351273059845,0.06671755760908127,-0.02402377501130104,-0.11766858398914334,0.10393595695495604,0.014577468857169153,-0.04514135047793389,-0.04913003370165825,-0.08937379717826842,0.1259518563747406,0.1398436576128006,-0.01175018586218357,-0.1190703585743904,0.2484867125749588,0.08982955664396286,-0.050597798079252236,0.018053488805890083,-0.1434977650642395,0.05341766029596329,-0.11419469863176344,0.09240081161260603,-0.0006892146775498986,0.01942442543804645,-0.15267126262187958,0.016949890181422234,-0.05313282087445259,-0.037872619926929474,-0.0061733974143862716,0.013816781342029572,0.1320861428976059,0.04023024067282677,hsa-miR-124-3p
-0.04719993099570274,0.014947979710996153,-0.04495462402701378,0.08035016804933548,-0.11309608817100525,0.032202154397964484,0.010624847374856472,0.058194376528263085,-0.06332133710384369,0.0008197916322387755,0.035922840237617486,0.03995506465435028,-0.016455190256237984,0.0039981873705983145,-0.06731697916984558,-0.023384500294923786,-0.00023688560759183017,-0.06010131165385246,0.01916331425309181,0.023498613387346268,0.029921296983957287,0.016797170042991638,0.06265126168727875,0.07610323280096054,0.009464339353144169,0.026825044304132455,-0.0506104901432991,0.06281071156263351,0.002853341400623321,-0.03398909792304039,0.07314501702785492,0.07947918027639389,-0.010933357290923595,0.03767070546746254,0.03668338060379028,-0.02248566411435604,0.023787876591086388,-0.11189959198236464,-0.005432578269392252,0.0595063641667366,0.11007969826459883,-0.0027502935845404863,0.17052540183067322,-0.0875793844461441,-0.045913394540548325,0.09364131093025208,-0.050570186227560036,-0.046143610030412674,0.004808491561561823,0.04039815068244934,0.06704215705394745,0.03702090308070183,0.03648708388209343,-0.07830972224473952,-0.11216413974761964,0.018137874081730843,0.052999015897512436,0.07052518427371979,0.08208686858415604,0.0005216482095420364,-0.016228679567575455,-0.06551366299390793,-0.1926780790090561,-0.0867144763469696,0.03230571374297142,-0.030341075733304024,0.07987404614686966,-0.001972124446183443,0.07703446596860886,-0.07159373164176941,0.04053314402699471,0.10633091628551483,0.18535742163658145,0.10729578882455826,-0.0221654549241066,-0.002685939194634557,-0.06669818609952928,-0.06565553694963455,-0.08642246574163437,-0.049930673092603683,0.02246228978037834,0.02391143701970577,-0.1131959781050682,-0.08538655191659927,-0.07561847567558289,0.008198757655918598,-0.03664165735244751,-0.12882985174655914,-0.03169877082109451,0.06206232309341433,0.08767274022102356,0.05853052064776421,-0.09772041440010072,-0.08865490555763245,-0.043943408876657486,-0.016994649544358253,0.009277619421482086,-0.05472590029239655,0.01006103865802288,-0.0672960877418518,-0.0465150848031044,0.044656116515398026,-0.025090212002396584,-0.02361456304788589,-0.040195543318986886,-0.055010218173265464,0.0340179018676281,0.02439647354185581,-0.01959322951734066,-0.03543711453676224,0.12237605452537535,0.08134912699460982,-0.024926938116550446,0.02454687096178532,-0.04615715891122818,0.04671261832118034,-0.049248810857534416,0.035691257566213615,-0.020062431693077087,0.017087208107113838,-0.04652637615799904,-0.05993786826729775,-0.05343260243535042,0.014285665005445482,0.028203053399920464,0.07449568063020706,0.0886588916182518,0.0495123602449894,hsa-miR-106b-5p
-0.10931561142206192,0.020222358405590057,-0.01057758741080761,0.07297231256961823,-0.13353826105594635,0.1075545996427536,0.06880054622888565,0.037214919924736016,-0.2109956443309784,-0.010873429477214813,0.017393575981259346,0.1008143350481987,-0.05037086084485054,0.004809725563973188,-0.016087036579847336,-0.06313150376081468,-0.04914669692516327,-0.12908144295215607,0.0144315455108881,0.03714612126350403,0.04994717985391617,0.23676352202892306,0.027905285358428955,0.050555989146232605,0.032472509890794754,-0.03794752806425095,-0.07745608687400818,0.06684886664152145,-0.050414972007274635,-0.038256388157606125,0.05169270560145378,0.02458322793245316,0.031861700117588036,0.09607695788145064,-0.04545503854751587,0.010453016497194769,0.0005600875010713935,-0.18998724222183228,-0.00809818971902132,0.0914354994893074,0.17285023629665375,0.014726990833878515,0.20811685919761647,-0.007424243725836276,-0.08608867228031157,0.16819536685943606,-0.042181529104709625,-0.030243316665291783,0.0372634157538414,0.0037330223713070154,0.009982337243855,-0.07899133861064911,0.09371635317802428,-0.10755723714828493,-0.13313713669776914,0.09755879640579224,0.07664214074611664,0.08458444476127625,0.08005647361278534,-0.02707653678953648,-0.07769989967346191,-0.032315533608198166,-0.21872560679912567,-0.10210100561380386,0.09901660680770874,0.002574143931269645,0.11100580543279648,0.008821530267596245,0.012299378402531149,-0.04807625338435173,0.08861497789621353,0.17647117376327515,0.22053712606430054,0.1929706484079361,0.02714373730123043,-0.04966720193624497,-0.08947200328111649,-0.09578436613082886,-0.061154603958129876,-0.043410465121269226,0.056092295795679085,0.036638736724853516,-0.11718329787254332,-0.1836693733930588,-0.03827667236328125,0.02475728839635849,-0.08717617392539978,-0.22726818919181824,-0.04433421045541763,0.14186358451843262,0.012176716700196266,0.14558479189872742,-0.036771755665540695,-0.22387969493865967,0.025054017081856728,-0.021381774917244908,0.0190021637827158,-0.1172204241156578,-0.006341433152556418,-0.01650349237024784,-0.061793513596057885,0.09019877016544342,0.03816180676221848,-0.04999564215540886,-0.03764006868004799,-0.10571801662445067,0.05425434187054634,0.0843634232878685,-0.015906430780887604,-0.1124512106180191,0.2129088193178177,0.09668894112110138,-0.009446391835808754,0.003035343717783689,-0.0919361338019371,-0.01043604500591755,-0.10976876318454742,0.1012902855873108,-0.025385549291968342,0.022903334349393845,-0.13839463889598844,-0.01759762316942215,-0.04042680561542511,-0.008244129829108715,-0.002224704250693321,0.015297130681574343,0.11532367020845412,0.06485823541879654,hsa-miR-20a-5p
